symbol,index,announcement_date,ruleType,summary,url
LOGO,1511265,2025-11-04 18:19:12,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1511265
LOGO,1477170,2025-08-12 22:00:07,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1477170
LOGO,1435124,2025-05-07 20:47:07,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1435124
LOGO,1396891,2025-02-27 23:20:28,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1396891
LOGO,1355840,2024-11-08 18:16:42,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355840
LOGO,1322445,2024-08-07 20:32:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1322445
LOGO,1289806,2024-05-22 18:42:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1289806
LOGO,1261215,2024-03-21 18:38:24,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1261215
LOGO,1212632,2023-10-31 18:25:00,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1212632
LOGO,1182433,2023-08-08 19:53:45,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1182433
LOGO,1149036,2023-05-09 18:21:58,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149036
LOGO,1117262,2023-02-27 18:31:06,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1117262
LOGO,1078146,2022-11-08 18:17:55,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078146
LOGO,1056061,2022-08-16 19:01:43,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056061
LOGO,1028772,2022-05-10 18:57:59,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028772
LOGO,1002621,2022-02-17 21:36:16,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1002621
LOGO,972275,2021-10-25 18:57:30,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/972275
LOGO,957443,2021-08-11 20:43:37,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957443
LOGO,935002,2021-05-06 18:23:22,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/935002
LOGO,910582,2021-02-17 19:10:02,Yıllık,,https://www.kap.org.tr/tr/Bildirim/910582
LOGO,883420,2020-10-23 18:16:43,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/883420
LOGO,865534,2020-08-05 20:28:16,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/865534
LOGO,843137,2020-05-06 18:46:30,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/843137
LOGO,820206,2020-02-19 23:10:42,Yıllık,,https://www.kap.org.tr/tr/Bildirim/820206
