symbol,index,announcement_date,ruleType,summary,url
PETUN,1508538,2025-10-27 21:04:47,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1508538
PETUN,1475356,2025-08-08 21:06:43,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1475356
PETUN,1432432,2025-04-30 21:06:49,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432432
PETUN,1432364,2025-04-30 20:15:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432364
PETUN,1399600,2025-03-03 23:43:26,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1399600
PETUN,1351864,2024-10-30 18:52:23,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1351864
PETUN,1335972,2024-09-19 18:48:59,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1335972
PETUN,1298041,2024-06-11 19:04:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1298041
PETUN,1283833,2024-05-09 01:56:05,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1283833
PETUN,1212077,2023-10-30 21:08:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1212077
PETUN,1182981,2023-08-09 18:28:18,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1182981
PETUN,1145443,2023-05-02 21:11:37,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1145443
PETUN,1118867,2023-03-01 23:02:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1118867
PETUN,1075482,2022-10-31 18:19:52,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075482
PETUN,1053912,2022-08-09 22:44:13,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053912
PETUN,1026888,2022-05-05 18:58:56,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1026888
PETUN,1006246,2022-03-01 21:54:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1006246
PETUN,973018,2021-10-27 18:41:57,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973018
PETUN,956602,2021-08-09 23:39:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/956602
PETUN,933552,2021-04-30 18:25:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933552
PETUN,913739,2021-02-27 00:49:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/913739
PETUN,884416,2020-10-27 18:15:37,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884416
PETUN,867451,2020-08-10 18:20:41,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/867451
PETUN,847780,2020-05-29 18:21:17,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/847780
PETUN,823104,2020-02-28 22:18:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/823104
