symbol,index,announcement_date,ruleType,summary,url
TUKAS,1509139,2025-10-30 18:12:08,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1509139
TUKAS,1476272,2025-08-11 20:04:07,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1476272
TUKAS,1432241,2025-04-30 19:05:43,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432241
TUKAS,1404601,2025-03-11 18:50:11,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1404601
TUKAS,1403839,2025-03-10 21:38:04,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1403839
TUKAS,1356463,2024-11-11 18:15:18,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356463
TUKAS,1333635,2024-09-12 18:30:44,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1333635
TUKAS,1300330,2024-06-20 19:20:16,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300330
TUKAS,1281267,2024-05-03 19:23:23,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1281267
TUKAS,1214570,2023-11-06 18:15:16,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1214570
TUKAS,1186155,2023-08-16 18:48:55,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186155
TUKAS,1148992,2023-05-09 18:14:24,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1148992
TUKAS,1122055,2023-03-08 23:54:09,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1122055
TUKAS,1077586,2022-11-07 18:19:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077586
TUKAS,1056542,2022-08-17 22:32:04,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056542
TUKAS,1027893,2022-05-09 18:13:33,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1027893
TUKAS,1008549,2022-03-08 20:28:07,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1008549
TUKAS,975888,2021-11-08 18:12:45,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975888
TUKAS,959152,2021-08-18 20:39:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959152
TUKAS,938464,2021-05-27 18:11:26,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/938464
TUKAS,917130,2021-03-10 22:32:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/917130
TUKAS,886784,2020-11-06 18:14:42,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886784
TUKAS,870004,2020-08-19 18:13:54,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/870004
TUKAS,844860,2020-05-14 01:20:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/844860
TUKAS,826387,2020-03-10 18:13:21,Yıllık,,https://www.kap.org.tr/tr/Bildirim/826387
TUKAS,825907,2020-03-10 00:01:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/825907
