symbol,index,announcement_date,ruleType,summary,url
ARDYZ,1515116,2025-11-10 22:55:48,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1515116
ARDYZ,1479531,2025-08-15 23:13:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479531
ARDYZ,1438074,2025-05-12 20:56:08,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1438074
ARDYZ,1402829,2025-03-09 22:57:26,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1402829
ARDYZ,1357004,2024-11-11 23:03:58,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1357004
ARDYZ,1331677,2024-09-06 19:50:27,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1331677
ARDYZ,1301406,2024-06-24 22:45:38,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1301406
ARDYZ,1300916,2024-06-21 23:28:38,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300916
ARDYZ,1282335,2024-05-07 07:21:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1282335
ARDYZ,1216484,2023-11-09 18:27:56,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216484
ARDYZ,1186828,2023-08-17 22:47:44,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186828
ARDYZ,1150242,2023-05-10 22:51:31,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150242
ARDYZ,1123053,2023-03-10 20:15:47,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1123053
ARDYZ,1078919,2022-11-09 19:03:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078919
ARDYZ,1056547,2022-08-17 23:40:11,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056547
ARDYZ,1028935,2022-05-10 21:36:02,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028935
ARDYZ,1009633,2022-03-11 18:22:34,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1009633
ARDYZ,973309,2021-11-01 01:37:32,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973309
ARDYZ,954204,2021-08-02 18:11:59,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/954204
ARDYZ,934226,2021-05-03 18:18:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934226
ARDYZ,907335,2021-02-03 21:09:27,Yıllık,,https://www.kap.org.tr/tr/Bildirim/907335
ARDYZ,885156,2020-10-30 18:53:14,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/885156
ARDYZ,867538,2020-08-10 18:51:35,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/867538
ARDYZ,847547,2020-05-28 23:29:59,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/847547
ARDYZ,823072,2020-02-28 21:03:47,Yıllık,,https://www.kap.org.tr/tr/Bildirim/823072
