symbol,index,announcement_date,ruleType,summary,url
TATGD,1507442,2025-10-23 18:33:16,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1507442
TATGD,1476304,2025-08-11 20:20:20,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1476304
TATGD,1432114,2025-04-30 18:32:44,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432114
TATGD,1396346,2025-02-26 20:22:50,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1396346
TATGD,1352016,2024-10-30 21:14:27,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1352016
TATGD,1329895,2024-09-03 21:47:45,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1329895
TATGD,1290913,2024-05-24 20:56:58,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1290913
TATGD,1257794,2024-03-12 02:38:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1257794
TATGD,1208717,2023-10-23 19:00:51,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1208717
TATGD,1176068,2023-07-27 21:33:51,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1176068
TATGD,1142231,2023-04-27 19:44:33,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1142231
TATGD,1111805,2023-02-08 23:46:59,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1111805
TATGD,1075091,2022-10-28 18:22:18,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075091
TATGD,1050802,2022-08-01 21:27:57,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1050802
TATGD,1024481,2022-04-27 19:03:59,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1024481
TATGD,1001298,2022-02-11 19:54:07,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1001298
TATGD,973037,2021-10-27 18:49:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973037
TATGD,955203,2021-08-05 20:44:55,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/955203
TATGD,933950,2021-05-01 00:29:07,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933950
TATGD,909465,2021-02-12 19:25:53,Yıllık,,https://www.kap.org.tr/tr/Bildirim/909465
TATGD,884093,2020-10-26 19:52:05,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884093
TATGD,866118,2020-08-06 18:14:11,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/866118
TATGD,845117,2020-05-14 19:11:12,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/845117
TATGD,818708,2020-02-12 21:12:05,Yıllık,,https://www.kap.org.tr/tr/Bildirim/818708
