symbol,index,announcement_date,ruleType,summary,url
FROTO,1511818,2025-11-05 18:33:36,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1511818
FROTO,1469124,2025-07-30 19:56:17,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1469124
FROTO,1431134,2025-04-29 18:43:25,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1431134
FROTO,1393507,2025-02-17 22:32:27,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1393507
FROTO,1353876,2024-11-05 20:41:37,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1353876
FROTO,1321752,2024-08-06 19:34:48,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1321752
FROTO,1289787,2024-05-22 18:31:56,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1289787
FROTO,1289241,2024-05-21 19:23:21,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1289241
FROTO,1255138,2024-03-05 20:11:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1255138
FROTO,1210054,2023-10-25 18:42:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1210054
FROTO,1175988,2023-07-27 20:21:04,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1175988
FROTO,1142095,2023-04-27 18:35:57,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1142095
FROTO,1111679,2023-02-08 21:39:27,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1111679
FROTO,1076376,2022-11-02 18:55:53,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1076376
FROTO,1048978,2022-07-28 21:24:51,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1048978
FROTO,1024460,2022-04-27 18:45:44,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1024460
FROTO,1001989,2022-02-15 23:06:11,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1001989
FROTO,973053,2021-10-27 19:00:39,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973053
FROTO,955630,2021-08-06 18:59:40,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/955630
FROTO,933560,2021-04-30 18:30:16,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933560
FROTO,908935,2021-02-10 18:40:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/908935
FROTO,884028,2020-10-26 18:22:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884028
FROTO,862801,2020-07-28 18:21:54,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/862801
FROTO,842405,2020-05-04 18:21:04,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/842405
FROTO,818504,2020-02-11 19:32:17,Yıllık,,https://www.kap.org.tr/tr/Bildirim/818504
