symbol,index,announcement_date,ruleType,summary,url
GSDHO,1514864,2025-11-10 19:42:44,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514864
GSDHO,1480155,2025-08-18 19:25:54,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1480155
GSDHO,1437784,2025-05-12 18:43:43,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1437784
GSDHO,1404662,2025-03-11 19:15:16,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1404662
GSDHO,1356551,2024-11-11 18:21:09,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356551
GSDHO,1334624,2024-09-16 20:05:36,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1334624
GSDHO,1299890,2024-06-14 22:28:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299890
GSDHO,1281431,2024-05-05 18:17:57,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1281431
GSDHO,1216718,2023-11-09 20:53:48,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216718
GSDHO,1187939,2023-08-21 19:46:31,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1187939
GSDHO,1150056,2023-05-10 19:32:44,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150056
GSDHO,1124250,2023-03-13 23:56:02,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1124250
GSDHO,1078991,2022-11-09 20:21:27,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078991
GSDHO,1057295,2022-08-19 19:12:15,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1057295
GSDHO,1028791,2022-05-10 19:10:43,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028791
GSDHO,1010102,2022-03-11 23:28:58,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1010102
GSDHO,976709,2021-11-09 23:28:54,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/976709
GSDHO,959503,2021-08-19 20:19:36,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959503
GSDHO,941566,2021-06-09 20:50:46,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/941566
GSDHO,917721,2021-03-11 23:20:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/917721
GSDHO,887453,2020-11-09 19:02:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887453
GSDHO,870206,2020-08-19 22:21:18,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/870206
GSDHO,850405,2020-06-09 23:14:39,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/850405
GSDHO,826658,2020-03-10 21:42:04,Yıllık,,https://www.kap.org.tr/tr/Bildirim/826658
