rebalance_date,n_universe,strategy_gross_ret,strategy_net_ret,market_ret,alpha_ret,hit_rate_nominal,alpha_positive,strategy_equity,market_equity,alpha_equity
2025-01-02,110,0.05300293974122579,0.05200293974122579,0.11548192944764853,-0.06347898970642274,0.6,0.0,1.0520029397412258,1.1154819294476486,0.9365210102935773
2025-01-03,110,0.06662860696476942,0.06562860696476942,0.11548192944764853,-0.0498533224828791,0.4,0.0,1.1210444271992848,1.2442999349242487,0.8898323263554199
2025-01-06,110,0.04125778625391534,0.04025778625391534,-0.009672291355780906,0.04993007760969624,0.6,1.0,1.1661751941306164,1.232264703419682,0.9342617234699625
2025-01-07,103,0.16122678027034804,0.16022678027034803,-0.05525998601239049,0.21548676628273852,0.8,1.0,1.3530276907173133,1.164169773145148,1.1355827611222427
2025-01-08,109,0.07628608878063323,0.07528608878063323,-0.146962216362178,0.22224830514281121,0.8,1.0,1.4548918535633122,0.9930808030618831,1.387964105131055
2025-01-09,110,0.09909556621186029,0.09809556621186029,-0.2013377718872866,0.2994333380991469,0.6,1.0,1.5976102937156282,0.7931361268693662,1.803566830292242
2025-01-10,110,0.08963572713976302,0.08863572713976302,-0.09190550630914544,0.18054123344890846,0.4,1.0,1.7392156437850834,0.7202425495573626,2.1291850104407417
2025-01-13,108,-0.039447178168389344,-0.040447178168389344,-0.012262682906395702,-0.028184495261993642,0.6,0.0,1.668869278767658,0.7114104435564467,2.069175005602067
2025-01-14,111,-0.024587635494079597,-0.025587635494079598,-0.0122626829063957,-0.013324952587683897,0.6,0.0,1.6261668599752837,0.7026866428708157,2.0416033467567987
2025-01-15,111,-0.03523688612474383,-0.03623688612474383,-0.0122626829063957,-0.02397420321834813,0.2,0.0,1.567239636650527,0.6940698193867312,1.9926575332303915
2025-01-16,107,0.09944286115462236,0.09844286115462236,-0.012262682906395702,0.11070554406101807,0.4,1.0,1.7215231905973358,0.6855586612766924,2.2132557695739483
2025-01-17,109,0.08564608078806599,0.08464608078806599,-0.0122626829063957,0.09690876369446169,0.4,1.0,1.8672433816671672,0.6771518727997232,2.427739649942994
2025-01-20,110,-0.06902103019824239,-0.07002103019824239,-0.0122626829063957,-0.057758347291846694,0.0,0.0,1.7364970764519823,0.6688481741041082,2.2875174201074002
2025-01-21,110,0.05755301731341139,0.05655301731341139,-0.0122626829063957,0.0688157002198071,0.2,1.0,1.8347012256812596,0.6606463010325478,2.4449345331370975
2025-01-22,111,-0.04459475218439518,-0.04559475218439518,-0.0122626829063957,-0.03333206927799948,0.2,0.0,1.7510484779639166,0.6525450049297025,2.3634398058983983
2025-01-23,110,0.08276551377358504,0.08176551377358504,-0.0122626829063957,0.09402819667998075,0.6,1.0,1.8942238564070903,0.6445430524520971,2.5856697888087083
2025-01-24,110,0.063732913422128,0.062732913422128,-0.0122626829063957,0.0749955963285237,0.4,1.0,2.013054037593206,0.6366392253803567,2.7795836365290656
2025-01-27,111,0.08396638022568097,0.08296638022568097,-0.0122626829063957,0.09522906313207667,0.4,1.0,2.180069844291006,0.628832320433744,3.0442807821329794
2025-01-28,110,0.10136750345258996,0.10036750345258996,-0.0122626829063957,0.11263018635898567,0.4,1.0,2.398878011914771,0.621121149086972,3.3871586939536953
2025-01-29,105,-0.0009233605412485232,-0.0019233605412485233,-0.012262682906395702,0.010339322365147178,0.2,1.0,2.3942641046033852,0.6135045373892624,3.4221796195923933
2025-01-30,110,0.0253196361278956,0.0243196361278956,-0.0122626829063957,0.0365823190342913,0.4,1.0,2.4524917364214214,0.6059813257856229,3.547370886228972
2025-01-31,109,-0.027244911252954203,-0.028244911252954204,-0.0122626829063957,-0.015982228346558505,0.2,0.0,2.383221324977595,0.5985503689403165,3.490675994695327
2025-02-03,109,-0.03492185558117992,-0.03592185558117992,-0.005046509806913498,-0.03087534577426642,0.4,0.0,2.2976115927237615,0.5955297786335275,3.3829001663731773
2025-02-04,111,-0.05864501125813322,-0.05964501125813322,-0.0041004650693927,-0.05554454618874052,0.2,0.0,2.160570523408935,0.5930878295784576,3.1949985118301645
2025-02-05,111,-0.050345739565833506,-0.051345739565833506,0.0345434673054394,-0.08588920687127291,0.2,0.0,2.049634432000363,0.6135751396287551,2.9205826236941745
2025-02-06,111,0.006795127322119239,0.005795127322119239,0.029763999258508488,-0.02396887193638925,0.6,0.0,2.061512324497605,0.6318375896297047,2.850579552807205
2025-02-07,110,0.028347906059180215,0.027347906059180214,0.0038639633644843015,0.023483942694695913,0.6,1.0,2.1178903698878075,0.634278986928338,2.9175223996720017
2025-02-10,110,0.017662420659276975,0.016662420659276974,-0.020221734371714897,0.03688415503099187,0.6,1.0,2.1531795501411097,0.6214527657371126,3.0251327481678953
2025-02-11,108,0.0260183174334902,0.0250183174334902,-0.0020067438866043998,0.0270250613200946,0.6,1.0,2.2070484796178396,0.6202056691986563,3.106887146188559
2025-02-12,109,0.05575546625596937,0.054755466255969366,-0.0020067438866043998,0.056762210142573766,0.8,1.0,2.3278964481688424,0.6189610752635545,3.2832409272697753
2025-02-13,106,0.07113399357487238,0.07013399357487238,-0.0020067438866043998,0.07214073746147678,0.8,1.0,2.4911611227076844,0.6177189789097233,3.52009634902672
2025-02-14,109,0.11190751928700671,0.1109075192870067,-0.0020067438866043998,0.11291426317361111,1.0,1.0,2.7674496229714283,0.6164793751251567,3.917565434577191
2025-02-17,107,0.17255822407964494,0.17155822407964494,-0.0020067438866043998,0.17356496796624934,1.0,1.0,3.2422283655182893,0.6152422589079066,4.597517553735267
2025-02-18,111,0.15922062118418798,0.15822062118418798,-0.0020067438866044,0.16022736507079238,1.0,1.0,3.7552157515315874,0.6140076252660626,5.334165677236984
2025-02-19,106,0.0316368058848096,0.030636805884809597,-0.0020067438866043998,0.032643549771413996,0.8,1.0,3.87026356756684,0.6127754692177314,5.508291780010838
2025-02-20,110,0.07779394673379154,0.07679394673379154,-0.0020067438866043998,0.07880069062039595,0.8,1.0,4.167476381820302,0.6115457857910176,5.942348976414342
2025-02-21,110,0.03386531255564754,0.03286531255564754,-0.0020067438866043998,0.03487205644225194,0.6,1.0,4.304441795677105,0.6103185700240028,6.149570905319422
2025-02-24,110,0.02106893283531244,0.02006893283531244,-0.0020067438866043998,0.022075676721916838,0.6,1.0,4.390827348968061,0.609093816964726,6.285326844603759
2025-02-25,105,0.058044131342688,0.057044131342688,-0.0020067438866043998,0.0590508752292924,0.6,1.0,4.641298280965661,0.6078715216711635,6.656480895879778
2025-02-26,110,0.0712156340960852,0.0702156340960852,-0.0020067438866043998,0.0722223779826896,0.6,1.0,4.967189982792735,0.606651679211209,7.13722777517656
2025-02-27,109,0.1005373215883909,0.0995373215883909,-0.0020067438866043998,0.10154406547499531,0.8,1.0,5.461610769500608,0.6054342846626536,7.861970899689043
2025-02-28,107,0.053628898224195254,0.05262889822419525,-0.0020067438866043998,0.05463564211079965,0.6,1.0,5.749049326828826,0.6042193331131661,8.291514728049975
2025-03-03,111,0.0975321464797739,0.0965321464797739,-0.010490290150306504,0.1070224366300804,0.6,1.0,6.304017398565711,0.5978808969943843,9.178892837600083
2025-03-04,109,0.1807175444917882,0.1797175444917882,0.04362491116860967,0.13609263332317853,0.8,1.0,7.436959925869451,0.6239633980151731,10.42807253486034
2025-03-05,109,0.11259905542399758,0.11159905542399758,-0.011010874860031203,0.12260993028402878,0.8,1.0,8.266917628822606,0.6170930151223882,11.706657781356359
2025-03-06,106,0.13956393117166072,0.13856393117166071,0.10765753189874759,0.030906399272913124,0.6,1.0,9.412414234144569,0.6835277260824211,12.068468420898313
2025-03-07,109,0.08303471748435562,0.08203471748435562,0.06111421250069671,0.02092050498365891,0.4,1.0,10.184558976688345,0.7253009847843401,12.320946874642846
2025-03-10,110,0.09996222738771805,0.09896222738771805,-0.002725049085879101,0.10168727647359715,0.4,1.0,11.192445617983001,0.7233245039987664,13.573830405901157
2025-03-11,110,0.06718513961410123,0.06618513961410123,-0.020926929339742894,0.08711206895384413,0.4,1.0,11.933219193832443,0.7081875432138796,14.756274856187805
2025-03-12,109,0.10268009659882153,0.10168009659882153,-0.013226477547355802,0.11490657414617733,0.4,1.0,13.146590074196238,0.698820716574244,16.451867847071718
2025-03-13,108,0.040150220521007265,0.039150220521007265,-0.0132264775473558,0.052376698068363065,0.2,1.0,13.661281974700307,0.6895777800568477,17.313562361958404
2025-03-14,109,0.11014976854320446,0.10914976854320446,-0.013226477547355802,0.12237624609056026,0.4,1.0,15.152407740242298,0.6804570950317703,19.432331130269684
2025-03-17,109,0.0006258056945448786,-0.0003741943054551214,-0.013226477547355802,0.01285228324190068,0.2,1.0,15.146737795551964,0.6714570445423936,19.682080954006313
2025-03-18,110,-0.0328605668667981,-0.0338605668667981,-0.013226477547355802,-0.0206340893194423,0.2,0.0,14.633860667611819,0.6625760330187398,19.27595913760885
2025-03-19,102,0.03057214490538392,0.02957214490538392,-0.013226477547355802,0.04279862245273972,0.4,1.0,15.066615315799632,0.6538124859946013,20.10094363515381
2025-03-20,111,0.02189515387448946,0.02089515387448946,-0.013226477547355802,0.03412163142184526,0.4,1.0,15.381434561191005,0.6451648498284128,20.786820625103818
2025-03-21,105,0.1268295717179209,0.1258295717179209,-0.0132264775473558,0.1390560492652767,1.0,1.0,17.316873884432898,0.6366315914278141,23.677353778016727
2025-03-24,111,0.21020412619828638,0.20920412619828638,-0.013226477547355802,0.2224306037456422,1.0,1.0,20.93963535391161,0.6282111979778567,28.94392187396015
2025-03-25,110,0.15971697043025201,0.158716970430252,-0.013226477547355802,0.17194344797760783,0.8,1.0,24.263110839198657,0.6199021766728051,33.92063959896336
2025-03-26,110,0.029185451263766336,0.028185451263766335,-0.013226477547355802,0.041411928811122135,0.4,1.0,24.94697756726425,0.6117030544514852,35.32535871126336
2025-03-27,107,0.034543661670211855,0.033543661670211854,-0.0132264775473558,0.046770139217567654,0.4,1.0,25.783790542474925,0.6036123777361336,36.97753065609967
2025-03-28,109,-0.06443717573979106,-0.06543717573979106,-0.013226477547355802,-0.05221069819243526,0.2,0.0,24.096572109509033,0.5956287121747006,35.046907963112524
2025-04-02,110,-0.01296961844035236,-0.013969618440352358,-0.0089006943948772,-0.005068924045475159,0.2,0.0,23.759952191418755,0.5903272030348193,34.869257848618744
2025-04-03,108,-0.005549996663118564,-0.006549996663118564,-0.07939171611263272,0.07284171944951416,0.4,1.0,23.604324583849102,0.5434601133179144,37.4091945462406
2025-04-04,108,0.03239913359115624,0.03139913359115624,0.011378671042012501,0.020020462549143737,0.6,1.0,24.345479924786396,0.5496439671718139,38.15814392464724
2025-04-07,111,0.012760369247487458,0.011760369247487457,-0.07680120672457,0.08856157597205745,0.4,1.0,24.63179175820918,0.5074306472241386,41.537489286782595
2025-04-08,108,-0.04358042511501152,-0.04458042511501152,-0.00032524100542780007,-0.04425518410958372,0.2,0.0,23.533696010283776,0.5072656099702505,39.699240050946166
2025-04-09,106,-0.00322610937058366,-0.00422610937058366,-0.009182809381905702,0.004956700011322042,0.4,1.0,23.434240037050248,0.5026074865678976,39.896017274556165
2025-04-10,107,0.07710998639286083,0.07610998639286083,0.013061308919717707,0.06304867747314312,0.6,1.0,25.217819727397178,0.5091721982153238,42.41140840016261
2025-04-11,110,0.02788585493244512,0.02688585493244512,0.005155716000403202,0.021730138932041915,0.8,1.0,25.89582237030053,0.511797345464623,43.33301419700171
2025-04-14,111,0.036096171803719476,0.035096171803719475,0.005155716000403202,0.029940455803316272,0.4,1.0,26.8046666012072,0.5144360272275988,44.630424393391515
2025-04-15,109,0.07697399781957338,0.07597399781957338,0.005155716000403202,0.07081828181917019,0.6,1.0,28.841124283121708,0.51708831328436,47.791074365791886
2025-04-16,110,0.12205814296045374,0.12105814296045374,0.005155716000403202,0.11590242696005054,1.0,1.0,32.332577229728074,0.5197542737747817,53.33017587181543
2025-04-17,111,0.10880040990807967,0.10780040990807967,0.005155716000403202,0.10264469390767647,1.0,1.0,35.8180423084774,0.5224339792003603,58.80423545022047
2025-04-18,111,0.12373260643605119,0.12273260643605119,0.005155716000403202,0.117576890435648,1.0,1.0,40.21408399843359,0.5251275004260779,65.71825459890309
2025-04-21,110,0.111380418148297,0.110380418148297,0.005155716000403202,0.1052247021478938,1.0,1.0,44.65293140563143,0.5278349086822763,72.63343836475212
2025-04-22,111,0.061222396788763164,0.06022239678876316,0.005155716000403202,0.05506668078835996,0.8,1.0,47.34203795852279,0.530556275566541,76.63312072974495
2025-04-24,109,0.07005610876798908,0.06905610876798908,0.005155716000403202,0.06390039276758588,0.6,1.0,50.6112948810848,0.5332916730455937,81.53000724338148
2025-04-25,108,0.048989868947347796,0.047989868947347795,0.005155716000403202,0.04283415294694459,0.4,1.0,53.04012428968363,0.5360411734571966,85.02227604340997
2025-04-28,106,0.05312822139233046,0.05212822139233046,0.005155716000403201,0.04697250539192726,0.4,1.0,55.80501163133298,0.5388048495120648,89.01598536329297
2025-04-29,110,0.03642419735255008,0.03542419735255008,0.005155716000403202,0.030268481352146874,0.6,1.0,57.78185937662267,0.5415827742957889,91.71036405630477
2025-04-30,109,0.03640890146268792,0.03540890146268792,0.005155716000403202,0.03025318546228472,0.6,1.0,59.82785154162039,0.5443750212707685,94.48489470891381
2025-05-02,108,-0.016362346943777462,-0.017362346943777463,0.012586665788734503,-0.029949012732511965,0.2,0.0,58.789099626253964,0.5512268877272389,91.65516539424651
2025-05-05,110,0.03391759751651596,0.03291759751651596,0.14781188715336271,-0.11489428963684675,0.8,0.0,60.724295546109346,0.6327047742518769,81.12451027472686
2025-05-06,110,0.01390206808602032,0.012902068086020319,0.1025155588537889,-0.08961349076776857,0.6,0.0,61.507764541720874,0.6975668577737684,73.85465972218287
2025-05-07,109,0.010300586567479623,0.009300586567479622,-0.03709247609249279,0.04639306265997241,0.6,1.0,62.0798228304133,0.6716923757788795,77.28100357840505
2025-05-08,110,0.045092859762825656,0.044092859762825655,-0.010607412377557,0.05470027214038266,0.8,1.0,64.81709975257577,0.664567457758132,81.50829550542569
2025-05-09,111,0.042875022066670265,0.041875022066670264,0.032040665492954486,0.009834356573715779,0.8,1.0,67.53131723501245,0.6858606413696635,82.30987714714185
2025-05-12,110,-0.048045156335914226,-0.049045156335914226,0.0093798112552265,-0.05842496759114073,0.2,0.0,64.21923322365105,0.6922938847330996,77.50092524238931
2025-05-13,109,-0.07140947394376018,-0.07240947394376018,0.009379811255226498,-0.08178928519898668,0.0,0.0,59.56915232885483,0.6987874707050437,71.1621799645542
2025-05-14,110,-0.09160092737371853,-0.09260092737371853,0.0093798112552265,-0.10198073862894502,0.2,0.0,54.05299358033657,0.7053419652877742,63.90500828932304
2025-05-15,107,-0.055695004672005555,-0.056695004672005556,0.009379811255226496,-0.06607481592723205,0.2,0.0,50.9884588567635,0.711957939792564,59.68249662977778
2025-05-16,110,-0.13768525539204962,-0.13868525539204962,0.0093798112552265,-0.14806506664727612,0.0,0.0,43.917111418166236,0.7186359708894783,50.8456037886139
2025-05-20,108,-0.10787151647033362,-0.10887151647033362,0.009379811255226498,-0.11825132772556012,0.0,0.0,39.13578889907387,0.7253766406576381,44.833043631602536
2025-05-21,108,-0.11677955836696848,-0.11777955836696848,0.009379811255226498,-0.12715936962219498,0.0,0.0,34.526392966198046,0.7321805366359571,39.13210206516359
