rebalance_date,symbol,score_m1,weight_raw,weight_effective,future_ret_cap,future_ret_after_sl,regime_value,risk_multiplier
2025-01-08,BMSCH,0.933648561342868,0.07392729172044865,0.07392729172044865,-0.1855000711788803,-0.03,0.1097113116842061,1.0
2025-01-08,FONET,0.9258616375387538,0.2566972949840791,0.2566972949840791,-0.117181314330958,-0.03,0.1097113116842061,1.0
2025-01-08,GSDHO,0.9220930163920197,0.26336486690868804,0.26336486690868804,-0.1142131979695431,-0.03,0.1097113116842061,1.0
2025-01-08,KARTN,0.9704802642619127,0.18430548449625103,0.18430548449625103,0.1840848806366046,0.1840848806366046,0.1097113116842061,1.0
2025-01-08,KFEIN,0.9463389554193355,0.22170506189053313,0.22170506189053313,0.1815670489012166,0.1815670489012166,0.1097113116842061,1.0
2025-01-09,ALFAS,0.9543175243835117,0.1920306959571366,0.1920306959571366,-0.0720288907166256,-0.03,0.164024173029782,1.0
2025-01-09,AYDEM,0.9581279528794275,0.2797687700042716,0.2797687700042716,-0.1090909090909091,-0.03,0.164024173029782,1.0
2025-01-09,EUPWR,0.9546787603526603,0.23079247931609398,0.23079247931609398,0.1122994652406417,0.1122994652406417,0.164024173029782,1.0
2025-01-09,MAGEN,0.956347099175282,0.11609666553277039,0.11609666553277039,0.0008554319931564,0.0008554319931564,0.164024173029782,1.0
2025-01-09,ODAS,0.9486498613109092,0.18131138918972742,0.18131138918972742,-0.1406003159557661,-0.03,0.164024173029782,1.0
2025-01-10,AYDEM,0.920020886347351,0.31207714054021657,0.31207714054021657,-0.0930427493713327,-0.03,0.1571801950677749,1.0
2025-01-10,BMSCH,0.9250227717731635,0.09842229151914383,0.09842229151914383,-0.1994330498582625,-0.03,0.1571801950677749,1.0
2025-01-10,EUPWR,0.9148967949243901,0.2579415727151433,0.2579415727151433,0.106906906906907,0.106906906906907,0.1571801950677749,1.0
2025-01-10,MAGEN,0.9258136619864965,0.13098522724010442,0.13098522724010442,-0.0373197625106022,-0.03,0.1571801950677749,1.0
2025-01-10,ODAS,0.9193816911878501,0.20057376798539187,0.20057376798539187,-0.1096774193548387,-0.03,0.1571801950677749,1.0
2025-01-13,AYDEM,0.9103500957068255,0.2577307632845226,0.2577307632845226,-0.0774526678141135,-0.03,0.1551443967301262,1.0
2025-01-13,BMSCH,0.9047393444284032,0.0924527441352245,0.0924527441352245,-0.2203460832017528,-0.03,0.1551443967301262,1.0
2025-01-13,CANTE,0.9042691197663825,0.18874292184952146,0.18874292184952146,-0.1197604790419161,-0.03,0.1551443967301262,1.0
2025-01-13,EUPWR,0.9180727121849673,0.24538263174203903,0.24538263174203903,0.1141636141636142,0.1141636141636142,0.1551443967301262,1.0
2025-01-13,TUKAS,0.9277494044397582,0.21569093898869243,0.21569093898869243,0.5,0.5,0.1551443967301262,1.0
2025-01-14,AYDEM,0.8915955612270324,0.24949362260327984,0.24949362260327984,-0.0667823070251517,-0.03,0.1544673881421618,1.0
2025-01-14,CANTE,0.8822530992331261,0.18100840241563454,0.18100840241563454,-0.097560975609756,-0.03,0.1544673881421618,1.0
2025-01-14,EUPWR,0.897383023359621,0.24014326768184344,0.24014326768184344,0.0970873786407766,0.0970873786407766,0.1544673881421618,1.0
2025-01-14,MAGEN,0.8697792862218056,0.11420073542396551,0.11420073542396551,-0.0231759656652362,-0.0231759656652362,0.1544673881421618,1.0
2025-01-14,TUKAS,0.9014181892349172,0.21515397187527666,0.21515397187527666,0.5,0.5,0.1544673881421618,1.0
2025-01-15,AYDEM,0.8511584316693168,0.2568764912822067,0.2568764912822067,-0.079447322970639,-0.03,0.1537911726535916,1.0
2025-01-15,BMSCH,0.8419631687752375,0.09964520188482756,0.09964520188482756,-0.1250062754154324,-0.03,0.1537911726535916,1.0
2025-01-15,CANTE,0.8482809565966414,0.18781156623230968,0.18781156623230968,-0.0925925925925926,-0.03,0.1537911726535916,1.0
2025-01-15,SARKY,0.8589105848057841,0.23342022903030973,0.23342022903030973,-0.0110234673003225,-0.0110234673003225,0.1537911726535916,1.0
2025-01-15,TUKAS,0.858282073681598,0.22224651157034633,0.22224651157034633,0.5,0.5,0.1537911726535916,1.0
2025-01-16,AYDEM,0.8386325387753129,0.24877439585146774,0.24877439585146774,-0.0961702127659575,-0.03,0.1531157488715862,1.0
2025-01-16,BIOEN,0.8049365063857802,0.19137460273194398,0.19137460273194398,0.0220541902961561,0.0220541902961561,0.1531157488715862,1.0
2025-01-16,CANTE,0.8416675814433452,0.18147517549979872,0.18147517549979872,-0.1097560975609756,-0.03,0.1531157488715862,1.0
2025-01-16,ODAS,0.8224266623387418,0.16468664938516517,0.16468664938516517,-0.035,-0.03,0.1531157488715862,1.0
2025-01-16,TUKAS,0.858033485289249,0.21368917653162436,0.21368917653162436,0.5,0.5,0.1531157488715862,1.0
2025-01-17,AYDEM,0.8386198495120816,0.22834815038421444,0.22834815038421444,-0.0793103448275862,-0.03,0.1524411154065748,1.0
2025-01-17,CANTE,0.8571232644340587,0.17418809833754895,0.17418809833754895,-0.1151515151515151,-0.03,0.1524411154065748,1.0
2025-01-17,EUPWR,0.8143090796736917,0.24295433315087617,0.24295433315087617,0.0652694610778443,0.0652694610778443,0.1524411154065748,1.0
2025-01-17,ODAS,0.8111074127550902,0.15671328106729837,0.15671328106729837,-0.0219594594594594,-0.0219594594594594,0.1524411154065748,1.0
2025-01-17,TUKAS,0.8563289076307563,0.1977961370600621,0.1977961370600621,0.5,0.5,0.1524411154065748,1.0
2025-01-20,AYDEM,0.8371315973496375,0.2537429563004221,0.2537429563004221,-0.0774586597040906,-0.03,0.1484839076249307,1.0
2025-01-20,BIOEN,0.8094186322607271,0.21340269328855732,0.21340269328855732,0.0640456563094484,0.0640456563094484,0.1484839076249307,1.0
2025-01-20,CANTE,0.8426215794071271,0.19024133601899593,0.19024133601899593,-0.103030303030303,-0.03,0.1484839076249307,1.0
2025-01-20,HUNER,0.8169141501391683,0.12147137589698632,0.12147137589698632,-0.1246753246753247,-0.03,0.1484839076249307,1.0
2025-01-20,TUKAS,0.8603819053432635,0.22114163849503832,0.22114163849503832,0.5,0.5,0.1484839076249307,1.0
2025-01-21,AYDEM,0.8371315973496375,0.2443726776107383,0.2443726776107383,-0.0950704225352112,-0.03,0.1479647051359556,1.0
2025-01-21,BIOEN,0.8260122911004019,0.20629107745648603,0.20629107745648603,0.0560206052801028,0.0560206052801028,0.1479647051359556,1.0
2025-01-21,CANTE,0.8412235076614204,0.188893675017629,0.188893675017629,-0.1042944785276073,-0.03,0.1479647051359556,1.0
2025-01-21,HUNER,0.8304048786322322,0.11341449346831409,0.11341449346831409,-0.111111111111111,-0.03,0.1479647051359556,1.0
2025-01-21,TUKAS,0.8566249470945325,0.2470280764468326,0.2470280764468326,0.5,0.5,0.1479647051359556,1.0
2025-01-22,AYDEM,0.8360230335912784,0.23313599889671466,0.23313599889671469,-0.1139351446099913,-0.03,0.1473300881809673,1.0
2025-01-22,BIOEN,0.8368317335947227,0.1996690091950863,0.19966900919508632,0.0390117035110533,0.0390117035110533,0.1473300881809673,1.0
2025-01-22,CANTE,0.8777007775617406,0.17185707888401544,0.17185707888401547,-0.117283950617284,-0.03,0.1473300881809673,1.0
2025-01-22,ODAS,0.8395301740068964,0.15109756470690772,0.15109756470690774,-0.0864406779661017,-0.03,0.1473300881809673,1.0
2025-01-22,TUKAS,0.8540102171102131,0.24424034831727576,0.24424034831727578,0.5,0.5,0.1473300881809673,1.0
2025-01-23,AYDEM,0.8336648174284519,0.22143050552851898,0.221430505528519,-0.1024518388791593,-0.03,0.1466961724952065,1.0
2025-01-23,BIOEN,0.8385941179565604,0.2033366642460306,0.20333666424603064,0.0423728813559323,0.0423728813559323,0.1466961724952065,1.0
2025-01-23,CANTE,0.83038623809407,0.1641377523083084,0.16413775230830843,-0.0817610062893082,-0.03,0.1466961724952065,1.0
2025-01-23,ODAS,0.8311731628562451,0.14288796984798952,0.14288796984798954,-0.0743243243243242,-0.03,0.1466961724952065,1.0
2025-01-23,TUKAS,0.8622931607507809,0.2682071080691525,0.26820710806915254,0.5,0.5,0.1466961724952065,1.0
2025-01-24,AYDEM,0.8362000463975823,0.1900014079264912,0.1900014079264912,-0.1522476675148431,-0.03,0.145995849257865,1.0
2025-01-24,BIOEN,0.8362924937292966,0.2571490915080715,0.2571490915080715,0.0255905511811023,0.0255905511811023,0.145995849257865,1.0
2025-01-24,CANTE,0.8293503240117179,0.15704713834682793,0.15704713834682793,-0.1125,-0.03,0.145995849257865,1.0
2025-01-24,ODAS,0.8419265777271745,0.13731173489496165,0.13731173489496165,-0.1155778894472361,-0.03,0.145995849257865,1.0
2025-01-24,TUKAS,0.8622931607507809,0.25849062732364775,0.25849062732364775,0.5,0.5,0.145995849257865,1.0
2025-01-27,AYDEM,0.8531244937036027,0.21506140235328905,0.215061402353289,-0.1107205623901582,-0.03,0.142693758603293,1.0
2025-01-27,BIOEN,0.8429046814034072,0.31015109441388483,0.3101510944138848,0.0721925133689838,0.0721925133689838,0.142693758603293,1.0
2025-01-27,CANTE,0.8726556543129171,0.18959231678040897,0.18959231678040891,-0.0955414012738854,-0.03,0.142693758603293,1.0
2025-01-27,HUNER,0.844374184849907,0.11846816995377808,0.11846816995377805,-0.0931506849315068,-0.03,0.142693758603293,1.0
2025-01-27,ODAS,0.8426910254346182,0.1667270164986392,0.16672701649863916,-0.0856164383561643,-0.03,0.142693758603293,1.0
2025-01-28,AYDEM,0.8506346104934248,0.2048555716224738,0.2048555716224738,-0.1252204585537919,-0.03,0.1413720571374297,1.0
2025-01-28,BIOEN,0.8400721556500771,0.3033419855764565,0.3033419855764565,0.0423102753525854,0.0423102753525854,0.1413720571374297,1.0
2025-01-28,CANTE,0.8515555021001964,0.18162479427110942,0.18162479427110942,-0.1320754716981133,-0.03,0.1413720571374297,1.0
2025-01-28,HUNER,0.8571181130319424,0.1532809230568823,0.1532809230568823,-0.1293800539083558,-0.03,0.1413720571374297,1.0
2025-01-28,ODAS,0.8348359325211805,0.15689672547307795,0.15689672547307795,-0.1101694915254237,-0.03,0.1413720571374297,1.0
2025-01-29,AYDEM,0.8035288059240512,0.20193838426452246,0.2019383842645225,-0.1075892857142857,-0.03,0.1400534096421215,1.0
2025-01-29,BIOEN,0.8018085385604421,0.3371036727480213,0.33710367274802133,0.0612244897959184,0.0612244897959184,0.1400534096421215,1.0
2025-01-29,BMSCH,0.8022346531165453,0.1420100079164009,0.14201000791640092,0.2262276796446052,0.2262276796446052,0.1400534096421215,1.0
2025-01-29,CANTE,0.8480575350076046,0.172555921392338,0.17255592139233802,-0.1032258064516129,-0.03,0.1400534096421215,1.0
2025-01-29,HUNER,0.8061478608080056,0.1463920136787173,0.14639201367871732,-0.1030640668523675,-0.03,0.1400534096421215,1.0
2025-01-30,AYDEM,0.7111352532727653,0.2001943998960743,0.2001943998960743,-0.0873087308730872,-0.03,0.1387378055446633,1.0
2025-01-30,BIOEN,0.6894638757363347,0.32522356249226403,0.32522356249226403,0.0393487109905019,0.0393487109905019,0.1387378055446633,1.0
2025-01-30,CANTE,0.7849046593894577,0.16891715713775052,0.16891715713775052,-0.0784313725490196,-0.03,0.1387378055446633,1.0
2025-01-30,HUNER,0.7081462949596002,0.1456043137582441,0.1456043137582441,-0.0754189944134078,-0.03,0.1387378055446633,1.0
2025-01-30,ODAS,0.7239891851806788,0.16006056671566715,0.16006056671566715,-0.0769230769230768,-0.03,0.1387378055446633,1.0
2025-01-31,AYDEM,0.7097188000210312,0.21820677393325313,0.21820677393325313,-0.0911552346570396,-0.03,0.1374252343210968,1.0
2025-01-31,BIOEN,0.6799841899586269,0.31238925824530506,0.31238925824530506,0.0559726962457338,0.0559726962457338,0.1374252343210968,1.0
2025-01-31,CANTE,0.6786127267750647,0.16902925276248232,0.16902925276248232,-0.0915032679738563,-0.03,0.1374252343210968,1.0
2025-01-31,HUNER,0.7138163392853936,0.14301622629142882,0.14301622629142882,-0.0647887323943662,-0.03,0.1374252343210968,1.0
2025-01-31,ODAS,0.6967913227248195,0.15735848876753059,0.15735848876753059,-0.0761061946902655,-0.03,0.1374252343210968,1.0
2025-02-03,ALKA,0.08843575367867064,0.17840516839838966,0.17840516839838969,-0.0717884130982368,-0.03,0.0082525707842326,1.0
2025-02-03,BMSCH,0.09833272169274355,0.1365796064516352,0.13657960645163522,0.0326294523012204,0.0326294523012204,0.0082525707842326,1.0
2025-02-03,CANTE,0.14162200789242346,0.26918217478757694,0.269182174787577,-0.0476190476190476,-0.03,0.0082525707842326,1.0
2025-02-03,HUNER,0.08060286734529733,0.17263067962140713,0.17263067962140716,0.0086455331412103,0.0086455331412103,0.0082525707842326,1.0
2025-02-03,SARKY,0.09152811488071635,0.2432023707409911,0.24320237074099113,0.0287605827455337,0.0287605827455337,0.0082525707842326,1.0
2025-02-07,ALKA,0.7421536988196732,0.14834899352237055,0.14834899352237055,-0.0712530712530713,-0.03,0.0302004660614121,1.0
2025-02-07,CANTE,0.7904568893396899,0.23395353180602652,0.23395353180602652,-0.0134228187919462,-0.0134228187919462,0.0302004660614121,1.0
2025-02-07,FONET,0.7722046977602623,0.21383605771299405,0.21383605771299405,-0.0084523708900347,-0.0084523708900347,0.0302004660614121,1.0
2025-02-07,KFEIN,0.7405903385776486,0.12480387172274446,0.12480387172274446,0.006651271089396,0.006651271089396,0.0302004660614121,1.0
2025-02-07,SARKY,0.6869002654796934,0.2790575452358644,0.2790575452358644,0.0514577703170109,0.0514577703170109,0.0302004660614121,1.0
2025-02-10,ALKA,0.819527638232143,0.14058808598681233,0.14058808598681236,-0.1005988023952095,-0.03,0.1175519352283471,1.0
2025-02-10,BMSCH,0.8838531914428422,0.14919105668761004,0.14919105668761007,0.0,0.0,0.1175519352283471,1.0
2025-02-10,CANTE,0.8455810737908832,0.25443779058364363,0.2544377905836437,0.0,0.0,0.1175519352283471,1.0
2025-02-10,SARKY,0.8564495429772886,0.25410624531162906,0.2541062453116291,0.0525716145833332,0.0525716145833332,0.1175519352283471,1.0
2025-02-10,SNGYO,0.8217724198058891,0.20167682143030483,0.20167682143030488,0.1103448275862069,0.1103448275862069,0.1175519352283471,1.0
2025-02-11,BMSCH,0.8650789864588221,0.14161770313616648,0.14161770313616648,0.0365102508405987,0.0365102508405987,0.1163493996749795,1.0
2025-02-11,CANTE,0.8061693338383527,0.24172064892551495,0.24172064892551495,0.0,0.0,0.1163493996749795,1.0
2025-02-11,KFEIN,0.7754967950109047,0.12578533591165886,0.12578533591165886,0.1363201774514302,0.1363201774514302,0.1163493996749795,1.0
2025-02-11,SARKY,0.7594060380919269,0.26725872860209166,0.26725872860209166,0.0624673359922982,0.0624673359922982,0.1163493996749795,1.0
2025-02-11,SNGYO,0.7878481751308805,0.2236175834245681,0.2236175834245681,0.1567944250871078,0.1567944250871078,0.1163493996749795,1.0
2025-02-12,BMSCH,0.7530734870816517,0.12908627142135506,0.12908627142135506,0.1282599710684024,0.1282599710684024,0.1151494493032494,1.0
2025-02-12,CANTE,0.7259660998281507,0.22869173096626874,0.22869173096626874,-0.0204081632653061,-0.0204081632653061,0.1151494493032494,1.0
2025-02-12,HUNER,0.6540311126749158,0.2318681670952348,0.2318681670952348,0.1502890173410405,0.1502890173410405,0.1151494493032494,1.0
2025-02-12,MAGEN,0.6362406108730618,0.19835334076206332,0.19835334076206332,0.2421875,0.2421875,0.1151494493032494,1.0
2025-02-12,SNGYO,0.6704502042576231,0.2120004897550781,0.2120004897550781,0.1777003484320556,0.1777003484320556,0.1151494493032494,1.0
2025-02-13,ALFAS,0.5944545045512386,0.08480779643890324,0.08480779643890324,-0.1893886618538189,-0.03,0.1139520757857661,1.0
2025-02-13,BMSCH,0.7784980038780059,0.13731424855298,0.13731424855298,0.0840504041367538,0.0840504041367538,0.1139520757857661,1.0
2025-02-13,CANTE,0.8139683831725827,0.26273018127230613,0.26273018127230613,0.0136986301369863,0.0136986301369863,0.1139520757857661,1.0
2025-02-13,HUNER,0.7536894378469855,0.2935335058383864,0.2935335058383864,0.2105263157894736,0.2105263157894736,0.1139520757857661,1.0
2025-02-13,MAGEN,0.748731184976065,0.22161426789742433,0.22161426789742433,0.2167952013710368,0.2167952013710368,0.1139520757857661,1.0
2025-02-14,AKENR,0.4598988460804706,0.1616297531583532,0.16162975315835323,-0.1329258976317799,-0.03,0.1127572708308679,1.0
2025-02-14,AKFGY,0.4579770187677724,0.21031290347909903,0.21031290347909906,0.0680628272251309,0.0680628272251309,0.1127572708308679,1.0
2025-02-14,CANTE,0.7183963428939777,0.20200817950090624,0.20200817950090627,0.0410958904109588,0.0410958904109588,0.1127572708308679,1.0
2025-02-14,HUNER,0.6380159917965066,0.224006001093907,0.22400600109390703,0.2448377581120941,0.2448377581120941,0.1127572708308679,1.0
2025-02-14,SARKY,0.5184604412102094,0.20204316276773446,0.20204316276773449,-0.0058351172894706,-0.0058351172894706,0.1127572708308679,1.0
2025-02-17,BMSCH,0.5732760493830378,0.1034843666508989,0.10348436665089891,-0.0545164189951612,-0.03,0.1085628551666939,1.0
2025-02-17,CANTE,0.701536968630438,0.21324763717665224,0.21324763717665227,0.1013513513513513,0.1013513513513513,0.1085628551666939,1.0
2025-02-17,HUNER,0.6086502736689877,0.24821930989946497,0.248219309899465,0.2997032640949555,0.2997032640949555,0.1085628551666939,1.0
2025-02-17,SARKY,0.47642717469930557,0.22754757657065455,0.22754757657065458,0.0219956885527421,0.0219956885527421,0.1085628551666939,1.0
2025-02-17,SNGYO,0.4413857295082851,0.20750110970232927,0.2075011097023293,0.2128378378378377,0.2128378378378377,0.1085628551666939,1.0
2025-02-18,ALFAS,0.4858509827552273,0.0848713852176559,0.0848713852176559,-0.1880547208475413,-0.03,0.1073816017617099,1.0
2025-02-18,BMSCH,0.5146262948315898,0.1331803535633651,0.1331803535633651,-0.0613577755353739,-0.03,0.1073816017617099,1.0
2025-02-18,CANTE,0.6625366073260356,0.2788745167065432,0.2788745167065432,0.089041095890411,0.089041095890411,0.1073816017617099,1.0
2025-02-18,HUNER,0.5927884659439273,0.33268638782987925,0.33268638782987925,0.2857142857142858,0.2857142857142858,0.1073816017617099,1.0
2025-02-18,MAGEN,0.5180039527517893,0.17038735668255667,0.17038735668255667,0.0506807866868379,0.0506807866868379,0.1073816017617099,1.0
2025-02-19,AKENR,0.5054825048702551,0.20093255065249283,0.20093255065249283,-0.1927999999999999,-0.03,0.1063163423587307,1.0
2025-02-19,BMSCH,0.5408591824438241,0.11686538189305183,0.11686538189305183,-0.1583753491240159,-0.03,0.1063163423587307,1.0
2025-02-19,CANTE,0.6711030971634899,0.2459843933499455,0.2459843933499455,0.006993006993007,0.006993006993007,0.1063163423587307,1.0
2025-02-19,HUNER,0.5992728242395554,0.2817770432419103,0.2817770432419103,0.1896024464831804,0.1896024464831804,0.1063163423587307,1.0
2025-02-19,MAGEN,0.5579173768459376,0.15444063086259963,0.15444063086259963,0.0444947209653092,0.0444947209653092,0.1063163423587307,1.0
2025-02-20,ALFAS,0.47330897085632445,0.09506382270410477,0.09506382270410477,-0.2654150948729948,-0.03,0.1055846603531383,1.0
2025-02-20,BMSCH,0.49086802063721807,0.1378602592701194,0.1378602592701194,-0.1159123080831912,-0.03,0.1055846603531383,1.0
2025-02-20,CANTE,0.7055053783889863,0.2721626861601072,0.2721626861601072,-0.0136986301369863,-0.0136986301369863,0.1055846603531383,1.0
2025-02-20,HUNER,0.6009224261061656,0.3097101370649386,0.3097101370649386,0.144578313253012,0.144578313253012,0.1055846603531383,1.0
2025-02-20,MAGEN,0.5766861465233719,0.1852030948007299,0.1852030948007299,-0.0574374079528718,-0.03,0.1055846603531383,1.0
2025-02-21,CANTE,0.8695831762518141,0.1810301653186072,0.18103016531860716,-0.0352112676056336,-0.03,0.1051244520817102,1.0
2025-02-21,GSDHO,0.6764067628772206,0.27221623997208677,0.2722162399720867,0.0922190201729105,0.0922190201729105,0.1051244520817102,1.0
2025-02-21,HUNER,0.7609777350647671,0.20604509939670787,0.20604509939670781,0.0925925925925925,0.0925925925925925,0.1051244520817102,1.0
2025-02-21,ODAS,0.6608794358795997,0.1362227067068187,0.13622270670681869,-0.1079545454545455,-0.03,0.1051244520817102,1.0
2025-02-21,SARKY,0.7630031020143082,0.2044857886057796,0.20448578860577954,0.0840070136581763,0.0840070136581763,0.1051244520817102,1.0
2025-02-24,AKENR,0.6683095483455924,0.14241832180366198,0.14241832180366198,-0.2372611464968153,-0.03,0.104002901204903,1.0
2025-02-24,AYDEM,0.677217310094003,0.23229260764748247,0.23229260764748247,-0.1166007905138339,-0.03,0.104002901204903,1.0
2025-02-24,CANTE,0.8775990601108694,0.19127475247940065,0.19127475247940065,-0.0281690140845071,-0.0281690140845071,0.104002901204903,1.0
2025-02-24,HUNER,0.7521435191215672,0.20638185570947046,0.20638185570947046,0.0694864048338368,0.0694864048338368,0.104002901204903,1.0
2025-02-24,SARKY,0.7239321794269333,0.22763246235998452,0.22763246235998452,0.1357521064505733,0.1357521064505733,0.104002901204903,1.0
2025-02-25,AKENR,0.6382021363852715,0.14115392936285592,0.14115392936285592,-0.1809128630705395,-0.03,0.1034620133339063,1.0
2025-02-25,AYDEM,0.651476219674597,0.2220434335111585,0.2220434335111585,-0.0745967741935483,-0.03,0.1034620133339063,1.0
2025-02-25,CANTE,0.8722225619284306,0.1847852527471107,0.1847852527471107,0.0434782608695651,0.0434782608695651,0.1034620133339063,1.0
2025-02-25,GSDHO,0.6476866826144194,0.246142180113119,0.246142180113119,0.1474926253687316,0.1474926253687316,0.1034620133339063,1.0
2025-02-25,HUNER,0.7320127083179379,0.20587520426575587,0.20587520426575587,0.1207430340557276,0.1207430340557276,0.1034620133339063,1.0
2025-02-26,CANTE,0.8895232790832778,0.16428947897967675,0.16428947897967675,0.0359712230215827,0.0359712230215827,0.1023437338290209,1.0
2025-02-26,GSDHO,0.6858121892077476,0.21827649833170792,0.21827649833170792,0.1479289940828403,0.1479289940828403,0.1023437338290209,1.0
2025-02-26,HUNER,0.7211418882658852,0.19615889325666527,0.19615889325666527,0.1149068322981365,0.1149068322981365,0.1023437338290209,1.0
2025-02-26,SARKY,0.7277476130714571,0.16271292849548272,0.16271292849548272,0.1346135326181163,0.1346135326181163,0.1023437338290209,1.0
2025-02-26,VESBE,0.6630043800882551,0.2585622009364674,0.2585622009364674,-0.0820118625333228,-0.03,0.1023437338290209,1.0
2025-02-27,CANTE,0.9464348439044087,0.1681886939251454,0.1681886939251454,0.1205673758865248,0.1205673758865248,0.1013042822426573,1.0
2025-02-27,GSDHO,0.8265735067721691,0.22143652035731287,0.22143652035731287,0.1403508771929824,0.1403508771929824,0.1013042822426573,1.0
2025-02-27,GWIND,0.8185867444229395,0.13957278217024624,0.13957278217024624,-0.0920379839298758,-0.03,0.1013042822426573,1.0
2025-02-27,HUNER,0.8467763277876538,0.18155206313212457,0.18155206313212457,0.1299093655589125,0.1299093655589125,0.1013042822426573,1.0
2025-02-27,VESBE,0.8184549161070235,0.28924994041517094,0.28924994041517094,-0.0851267095736122,-0.03,0.1013042822426573,1.0
2025-02-28,CANTE,0.9417901694098024,0.16077140501412987,0.1607714050141299,0.1366906474820144,0.1366906474820144,0.1002667891048447,1.0
2025-02-28,GSDHO,0.8213389709440304,0.21385481166824213,0.21385481166824216,0.1352941176470588,0.1352941176470588,0.1002667891048447,1.0
2025-02-28,HUNER,0.8408614327266719,0.17445713749833816,0.1744571374983382,0.1385542168674698,0.1385542168674698,0.1002667891048447,1.0
2025-02-28,SARKY,0.8659626648074307,0.16569064762190472,0.16569064762190475,0.1195705409532226,0.1195705409532226,0.1002667891048447,1.0
2025-02-28,VESBE,0.8184549161070235,0.28522599819738503,0.2852259981973851,-0.0682031171152985,-0.03,0.1002667891048447,1.0
2025-03-03,ALKA,0.39483132004982746,0.11951754358978049,0.11951754358978049,-0.0312075983717775,-0.03,-0.0171203026236553,0.5
2025-03-03,CANTE,0.4247124251639641,0.21923466672284944,0.21923466672284944,0.1500000000000001,0.1500000000000001,-0.0171203026236553,0.5
2025-03-03,JANTS,0.3289388510666085,0.20765449362774815,0.20765449362774815,0.0490919022258635,0.0490919022258635,-0.0171203026236553,0.5
2025-03-03,TUREX,0.42522414752689586,0.10951803952660388,0.10951803952660388,0.5,0.5,-0.0171203026236553,0.5
2025-03-03,VESBE,0.3343047930896115,0.34407525653301807,0.34407525653301807,-0.0777033925498089,-0.03,-0.0171203026236553,0.5
2025-03-07,BMSCH,0.40611649359983204,0.0764389995989586,0.07643899959895861,0.5,0.5,0.0134765743495193,1.0
2025-03-07,CANTE,0.6103733749997651,0.22381304859146586,0.2238130485914659,0.054421768707483,0.054421768707483,0.0134765743495193,1.0
2025-03-07,GSDHO,0.41606227882516056,0.2838934500919517,0.28389345009195177,0.1743869209809263,0.1743869209809263,0.0134765743495193,1.0
